	Grid_Score	Grid_vdw	Grid_es	Int_energy
RNAewa_LIGrocs_with_names-2dock_mol1137	-37.478977	-35.175507	-2.303471	-2.303471
RNAewa_LIGrocs_with_names-2dock_mol1138	-32.239422	-31.813082	-0.426340	-0.426340
RNAewa_LIGrocs_with_names-2dock_mol1139	-28.676086	-27.571728	-1.104360	-1.104360
RNAewa_LIGrocs_with_names-2dock_mol1140	-28.485939	-27.672789	-0.813150	-0.813150
RNAewa_LIGrocs_with_names-2dock_mol1141	-35.085831	-33.979385	-1.106444	-1.106444
RNAewa_LIGrocs_with_names-2dock_mol1142	-28.183310	-25.247337	-2.935973	-2.935973
RNAewa_LIGrocs_with_names-2dock_mol1143	-46.735561	-45.076221	-1.659340	-1.659340
RNAewa_LIGrocs_with_names-2dock_mol1144	-36.056236	-34.424809	-1.631428	-1.631428
RNAewa_LIGrocs_with_names-2dock_mol1145	-31.089439	-30.285343	-0.804097	-0.804097
RNAewa_LIGrocs_with_names-2dock_mol1146	-32.299664	-30.363638	-1.936026	-1.936026
RNAewa_LIGrocs_with_names-2dock_mol1147	-32.916084	-30.202740	-2.713346	-2.713346
RNAewa_LIGrocs_with_names-2dock_mol1148	-41.319489	-39.284779	-2.034711	-2.034711
RNAewa_LIGrocs_with_names-2dock_mol1149	-34.519821	-33.880577	-0.639245	-0.639245
RNAewa_LIGrocs_with_names-2dock_mol1150	-34.391624	-33.007847	-1.383777	-1.383777
RNAewa_LIGrocs_with_names-2dock_mol1151	-37.586113	-35.984596	-1.601517	-1.601517
RNAewa_LIGrocs_with_names-2dock_mol1152	-27.209614	-27.057856	-0.151758	-0.151758
RNAewa_LIGrocs_with_names-2dock_mol1153	-33.787056	-34.956394	1.169338	1.169338
RNAewa_LIGrocs_with_names-2dock_mol1154	-40.417255	-37.917309	-2.499945	-2.499945
RNAewa_LIGrocs_with_names-2dock_mol1155	-29.397469	-29.266415	-0.131054	-0.131054
RNAewa_LIGrocs_with_names-2dock_mol1156	-34.759922	-32.754356	-2.005566	-2.005566
RNAewa_LIGrocs_with_names-2dock_mol1157	-30.161522	-29.865376	-0.296146	-0.296146
RNAewa_LIGrocs_with_names-2dock_mol1158	-35.292450	-33.859657	-1.432791	-1.432791
RNAewa_LIGrocs_with_names-2dock_mol1159	-24.658358	-24.593065	-0.065292	-0.065292
RNAewa_LIGrocs_with_names-2dock_mol1160	-33.613464	-30.153807	-3.459658	-3.459658
RNAewa_LIGrocs_with_names-2dock_mol1161	-42.963497	-42.755856	-0.207643	-0.207643
RNAewa_LIGrocs_with_names-2dock_mol1162	-28.898169	-27.824223	-1.073947	-1.073947
RNAewa_LIGrocs_with_names-2dock_mol1163	-31.131809	-30.436264	-0.695546	-0.695546
RNAewa_LIGrocs_with_names-2dock_mol1164	-33.346420	-32.264774	-1.081646	-1.081646
RNAewa_LIGrocs_with_names-2dock_mol1165	-36.923744	-38.233398	1.309654	1.309654
RNAewa_LIGrocs_with_names-2dock_mol1166	-30.565811	-29.745638	-0.820174	-0.820174
RNAewa_LIGrocs_with_names-2dock_mol1167	-37.757046	-34.344494	-3.412552	-3.412552
RNAewa_LIGrocs_with_names-2dock_mol1168	-34.900272	-33.164429	-1.735843	-1.735843
RNAewa_LIGrocs_with_names-2dock_mol1169	-36.722374	-35.437729	-1.284644	-1.284644
RNAewa_LIGrocs_with_names-2dock_mol1170	-36.408596	-34.843506	-1.565091	-1.565091
RNAewa_LIGrocs_with_names-2dock_mol1171	-29.446609	-28.699821	-0.746789	-0.746789
RNAewa_LIGrocs_with_names-2dock_mol1172	-36.606133	-34.347267	-2.258866	-2.258866
RNAewa_LIGrocs_with_names-2dock_mol1173	-34.069393	-32.254318	-1.815073	-1.815073
RNAewa_LIGrocs_with_names-2dock_mol1174	-35.281860	-34.451038	-0.830822	-0.830822
RNAewa_LIGrocs_with_names-2dock_mol1175	-39.838696	-37.220070	-2.618627	-2.618627
RNAewa_LIGrocs_with_names-2dock_mol1176	-32.954033	-31.610451	-1.343583	-1.343583
RNAewa_LIGrocs_with_names-2dock_mol1177	-31.402874	-29.344067	-2.058807	-2.058807
RNAewa_LIGrocs_with_names-2dock_mol1178	-32.688236	-30.925259	-1.762976	-1.762976
RNAewa_LIGrocs_with_names-2dock_mol1179	-32.287346	-30.080561	-2.206785	-2.206785
RNAewa_LIGrocs_with_names-2dock_mol1180	-32.853603	-34.383015	1.529413	1.529413
RNAewa_LIGrocs_with_names-2dock_mol1181	-28.523720	-28.786333	0.262613	0.262613
RNAewa_LIGrocs_with_names-2dock_mol1182	-28.896936	-28.944445	0.047507	0.047507
RNAewa_LIGrocs_with_names-2dock_mol1183	-32.623039	-29.619431	-3.003608	-3.003608
RNAewa_LIGrocs_with_names-2dock_mol1184	-39.953247	-38.955013	-0.998233	-0.998233
RNAewa_LIGrocs_with_names-2dock_mol1185	-27.930565	-24.971912	-2.958653	-2.958653
RNAewa_LIGrocs_with_names-2dock_mol1186	-29.038582	-27.854160	-1.184421	-1.184421
RNAewa_LIGrocs_with_names-2dock_mol1187	-32.942791	-32.373333	-0.569457	-0.569457
RNAewa_LIGrocs_with_names-2dock_mol1188	-35.388950	-33.804928	-1.584021	-1.584021
RNAewa_LIGrocs_with_names-2dock_mol1189	-29.358257	-28.900288	-0.457970	-0.457970
RNAewa_LIGrocs_with_names-2dock_mol1190	-49.062225	-46.886494	-2.175730	-2.175730
RNAewa_LIGrocs_with_names-2dock_mol1191	-32.195393	-31.630110	-0.565284	-0.565284
RNAewa_LIGrocs_with_names-2dock_mol1192	-34.993580	-33.565300	-1.428279	-1.428279
RNAewa_LIGrocs_with_names-2dock_mol1193	-30.624132	-29.811838	-0.812293	-0.812293
RNAewa_LIGrocs_with_names-2dock_mol1194	-36.044407	-36.611588	0.567180	0.567180
RNAewa_LIGrocs_with_names-2dock_mol1195	-32.859047	-30.893768	-1.965277	-1.965277
RNAewa_LIGrocs_with_names-2dock_mol1196	-26.379900	-26.752531	0.372631	0.372631
RNAewa_LIGrocs_with_names-2dock_mol1197	-29.682846	-26.397081	-3.285764	-3.285764
RNAewa_LIGrocs_with_names-2dock_mol1198	-32.429462	-31.182304	-1.247157	-1.247157
RNAewa_LIGrocs_with_names-2dock_mol1199	-44.071587	-44.081913	0.010326	0.010326
RNAewa_LIGrocs_with_names-2dock_mol1200	-32.094040	-30.066967	-2.027073	-2.027073
RNAewa_LIGrocs_with_names-2dock_mol1201	-37.453030	-36.152103	-1.300924	-1.300924
RNAewa_LIGrocs_with_names-2dock_mol1202	-52.395962	-49.699249	-2.696711	-2.696711
RNAewa_LIGrocs_with_names-2dock_mol1203	-31.417814	-30.516369	-0.901445	-0.901445
RNAewa_LIGrocs_with_names-2dock_mol1204	-28.714304	-26.978552	-1.735751	-1.735751
RNAewa_LIGrocs_with_names-2dock_mol1205	-29.352804	-29.508375	0.155571	0.155571
RNAewa_LIGrocs_with_names-2dock_mol1206	-31.707340	-31.082148	-0.625193	-0.625193
RNAewa_LIGrocs_with_names-2dock_mol1207	-33.189228	-32.652451	-0.536776	-0.536776
RNAewa_LIGrocs_with_names-2dock_mol1208	-36.650833	-34.947330	-1.703502	-1.703502
RNAewa_LIGrocs_with_names-2dock_mol1209	-35.234104	-35.595413	0.361308	0.361308
RNAewa_LIGrocs_with_names-2dock_mol1210	-36.682293	-36.704533	0.022242	0.022242
RNAewa_LIGrocs_with_names-2dock_mol1211	-26.703949	-22.748732	-3.955217	-3.955217
RNAewa_LIGrocs_with_names-2dock_mol1212	-28.867613	-28.551521	-0.316092	-0.316092
RNAewa_LIGrocs_with_names-2dock_mol1213	-35.878056	-34.792774	-1.085281	-1.085281
RNAewa_LIGrocs_with_names-2dock_mol1214	-31.471395	-31.372013	-0.099382	-0.099382
RNAewa_LIGrocs_with_names-2dock_mol1215	-33.705875	-33.504162	-0.201715	-0.201715
RNAewa_LIGrocs_with_names-2dock_mol1216	-36.634373	-34.788277	-1.846094	-1.846094
RNAewa_LIGrocs_with_names-2dock_mol1217	-31.613194	-31.325499	-0.287694	-0.287694
RNAewa_LIGrocs_with_names-2dock_mol1218	-36.985416	-31.755428	-5.229990	-5.229990
RNAewa_LIGrocs_with_names-2dock_mol1219	-29.573126	-28.400572	-1.172554	-1.172554
RNAewa_LIGrocs_with_names-2dock_mol1220	-31.455473	-29.265139	-2.190334	-2.190334
RNAewa_LIGrocs_with_names-2dock_mol1221	-34.170769	-33.035286	-1.135481	-1.135481
RNAewa_LIGrocs_with_names-2dock_mol1222	-33.837803	-33.198563	-0.639239	-0.639239
RNAewa_LIGrocs_with_names-2dock_mol1223	-29.004522	-29.732908	0.728386	0.728386
RNAewa_LIGrocs_with_names-2dock_mol1224	-33.216961	-32.097263	-1.119697	-1.119697
RNAewa_LIGrocs_with_names-2dock_mol1225	-36.582088	-36.592472	0.010385	0.010385
RNAewa_LIGrocs_with_names-2dock_mol1226	-31.783775	-31.247309	-0.536467	-0.536467
RNAewa_LIGrocs_with_names-2dock_mol1227	-35.251514	-33.220318	-2.031198	-2.031198
RNAewa_LIGrocs_with_names-2dock_mol1228	-32.502956	-31.527155	-0.975802	-0.975802
RNAewa_LIGrocs_with_names-2dock_mol1229	-43.105629	-41.086884	-2.018747	-2.018747
RNAewa_LIGrocs_with_names-2dock_mol1230	-35.059811	-32.692474	-2.367337	-2.367337
RNAewa_LIGrocs_with_names-2dock_mol1231	-32.255611	-30.557354	-1.698259	-1.698259
RNAewa_LIGrocs_with_names-2dock_mol1232	-37.864643	-35.533207	-2.331437	-2.331437
RNAewa_LIGrocs_with_names-2dock_mol1233	-29.229315	-27.922060	-1.307255	-1.307255
RNAewa_LIGrocs_with_names-2dock_mol1234	-44.672600	-45.044701	0.372102	0.372102
RNAewa_LIGrocs_with_names-2dock_mol1235	-34.084087	-34.953381	0.869292	0.869292
RNAewa_LIGrocs_with_names-2dock_mol1236	-28.981327	-26.733316	-2.248012	-2.248012
RNAewa_LIGrocs_with_names-2dock_mol1237	-32.401657	-29.912813	-2.488845	-2.488845
RNAewa_LIGrocs_with_names-2dock_mol1238	-36.106537	-33.818943	-2.287594	-2.287594
RNAewa_LIGrocs_with_names-2dock_mol1239	-29.080984	-28.571798	-0.509185	-0.509185
RNAewa_LIGrocs_with_names-2dock_mol1240	-29.757299	-28.642645	-1.114654	-1.114654
RNAewa_LIGrocs_with_names-2dock_mol1241	-32.282967	-29.116953	-3.166012	-3.166012
RNAewa_LIGrocs_with_names-2dock_mol1242	-28.777052	-28.354382	-0.422670	-0.422670
RNAewa_LIGrocs_with_names-2dock_mol1243	-32.455475	-33.204800	0.749326	0.749326
RNAewa_LIGrocs_with_names-2dock_mol1244	-35.092533	-34.246803	-0.845728	-0.845728
RNAewa_LIGrocs_with_names-2dock_mol1245	-39.059692	-38.999474	-0.060217	-0.060217
RNAewa_LIGrocs_with_names-2dock_mol1246	-36.256115	-35.980991	-0.275124	-0.275124
RNAewa_LIGrocs_with_names-2dock_mol1247	-36.942249	-35.032936	-1.909312	-1.909312
RNAewa_LIGrocs_with_names-2dock_mol1248	-29.535282	-28.897581	-0.637701	-0.637701
RNAewa_LIGrocs_with_names-2dock_mol1249	-32.407856	-31.055477	-1.352381	-1.352381
RNAewa_LIGrocs_with_names-2dock_mol1250	-31.977095	-31.668404	-0.308690	-0.308690
RNAewa_LIGrocs_with_names-2dock_mol1251	-37.577332	-35.926331	-1.651000	-1.651000
RNAewa_LIGrocs_with_names-2dock_mol1252	-31.186310	-30.499201	-0.687110	-0.687110
RNAewa_LIGrocs_with_names-2dock_mol1253	-33.913837	-34.041550	0.127712	0.127712
RNAewa_LIGrocs_with_names-2dock_mol1254	-32.903690	-31.077261	-1.826431	-1.826431
RNAewa_LIGrocs_with_names-2dock_mol1255	-30.761391	-30.926207	0.164816	0.164816
RNAewa_LIGrocs_with_names-2dock_mol1256	-29.938034	-30.182755	0.244721	0.244721
RNAewa_LIGrocs_with_names-2dock_mol1257	-42.554745	-41.587666	-0.967077	-0.967077
RNAewa_LIGrocs_with_names-2dock_mol1258	-32.666286	-31.489260	-1.177026	-1.177026
RNAewa_LIGrocs_with_names-2dock_mol1259	-31.638737	-32.357479	0.718742	0.718742
RNAewa_LIGrocs_with_names-2dock_mol1260	-36.950783	-37.904522	0.953740	0.953740
RNAewa_LIGrocs_with_names-2dock_mol1261	-30.896185	-30.340744	-0.555441	-0.555441
RNAewa_LIGrocs_with_names-2dock_mol1262	-32.332314	-31.188023	-1.144290	-1.144290
RNAewa_LIGrocs_with_names-2dock_mol1263	-35.420750	-34.449787	-0.970961	-0.970961
RNAewa_LIGrocs_with_names-2dock_mol1264	-29.592609	-29.968510	0.375900	0.375900
RNAewa_LIGrocs_with_names-2dock_mol1265	-30.735287	-29.801327	-0.933961	-0.933961
RNAewa_LIGrocs_with_names-2dock_mol1266	-28.704271	-26.007799	-2.696473	-2.696473
RNAewa_LIGrocs_with_names-2dock_mol1267	-30.159845	-28.903605	-1.256242	-1.256242
RNAewa_LIGrocs_with_names-2dock_mol1268	-34.443920	-32.675823	-1.768097	-1.768097
RNAewa_LIGrocs_with_names-2dock_mol1269	-26.296940	-26.412529	0.115590	0.115590
RNAewa_LIGrocs_with_names-2dock_mol1270	-30.321609	-29.990149	-0.331462	-0.331462
RNAewa_LIGrocs_with_names-2dock_mol1271	-30.236757	-29.839077	-0.397681	-0.397681
RNAewa_LIGrocs_with_names-2dock_mol1272	-35.120552	-34.007824	-1.112727	-1.112727
RNAewa_LIGrocs_with_names-2dock_mol1273	-27.085060	-26.456570	-0.628490	-0.628490
RNAewa_LIGrocs_with_names-2dock_mol1274	-31.432245	-31.275280	-0.156966	-0.156966
RNAewa_LIGrocs_with_names-2dock_mol1275	-29.925884	-30.289301	0.363417	0.363417
RNAewa_LIGrocs_with_names-2dock_mol1276	-29.286892	-28.446369	-0.840522	-0.840522
RNAewa_LIGrocs_with_names-2dock_mol1277	-28.690281	-28.073193	-0.617087	-0.617087
RNAewa_LIGrocs_with_names-2dock_mol1278	-31.357969	-29.902403	-1.455566	-1.455566
RNAewa_LIGrocs_with_names-2dock_mol1279	-29.348242	-28.796778	-0.551464	-0.551464
RNAewa_LIGrocs_with_names-2dock_mol1280	-31.749233	-29.502962	-2.246272	-2.246272
RNAewa_LIGrocs_with_names-2dock_mol1281	-33.310066	-32.814762	-0.495305	-0.495305
RNAewa_LIGrocs_with_names-2dock_mol1282	-29.265245	-28.399769	-0.865476	-0.865476
RNAewa_LIGrocs_with_names-2dock_mol1283	-31.289999	-29.936684	-1.353316	-1.353316
RNAewa_LIGrocs_with_names-2dock_mol1284	-36.257557	-35.949566	-0.307989	-0.307989
RNAewa_LIGrocs_with_names-2dock_mol1285	-29.414423	-26.339966	-3.074457	-3.074457
RNAewa_LIGrocs_with_names-2dock_mol1286	-28.653864	-28.543177	-0.110687	-0.110687
RNAewa_LIGrocs_with_names-2dock_mol1287	-30.983742	-29.640463	-1.343279	-1.343279
RNAewa_LIGrocs_with_names-2dock_mol1288	-36.894180	-35.893425	-1.000755	-1.000755
RNAewa_LIGrocs_with_names-2dock_mol1289	-33.949089	-33.064457	-0.884632	-0.884632
RNAewa_LIGrocs_with_names-2dock_mol1290	-30.857273	-30.956131	0.098857	0.098857
RNAewa_LIGrocs_with_names-2dock_mol1291	-31.539608	-29.268972	-2.270636	-2.270636
RNAewa_LIGrocs_with_names-2dock_mol1292	-32.261906	-30.831120	-1.430784	-1.430784
RNAewa_LIGrocs_with_names-2dock_mol1293	-26.861435	-23.579281	-3.282153	-3.282153
RNAewa_LIGrocs_with_names-2dock_mol1294	-29.682772	-29.207443	-0.475328	-0.475328
RNAewa_LIGrocs_with_names-2dock_mol1295	-31.741888	-30.011387	-1.730501	-1.730501
RNAewa_LIGrocs_with_names-2dock_mol1296	-44.429508	-40.472816	-3.956691	-3.956691
RNAewa_LIGrocs_with_names-2dock_mol1297	-25.029970	-25.482130	0.452160	0.452160
RNAewa_LIGrocs_with_names-2dock_mol1298	-27.839338	-27.830029	-0.009310	-0.009310
RNAewa_LIGrocs_with_names-2dock_mol1299	-28.424212	-27.589996	-0.834216	-0.834216
RNAewa_LIGrocs_with_names-2dock_mol1300	-27.721262	-25.895176	-1.826086	-1.826086
RNAewa_LIGrocs_with_names-2dock_mol1301	-32.178978	-30.372175	-1.806804	-1.806804
RNAewa_LIGrocs_with_names-2dock_mol1302	-28.276382	-27.042755	-1.233628	-1.233628
RNAewa_LIGrocs_with_names-2dock_mol1303	-30.253944	-30.019829	-0.234115	-0.234115
RNAewa_LIGrocs_with_names-2dock_mol1304	-40.717018	-39.797741	-0.919276	-0.919276
RNAewa_LIGrocs_with_names-2dock_mol1305	-30.786648	-29.165697	-1.620950	-1.620950
RNAewa_LIGrocs_with_names-2dock_mol1306	-34.538921	-35.679836	1.140916	1.140916
RNAewa_LIGrocs_with_names-2dock_mol1307	-31.985783	-31.672066	-0.313717	-0.313717
RNAewa_LIGrocs_with_names-2dock_mol1308	-43.361031	-41.999973	-1.361056	-1.361056
RNAewa_LIGrocs_with_names-2dock_mol1309	-33.927036	-33.200020	-0.727016	-0.727016
RNAewa_LIGrocs_with_names-2dock_mol1310	-34.192898	-32.382828	-1.810072	-1.810072
RNAewa_LIGrocs_with_names-2dock_mol1311	-25.184467	-24.847330	-0.337136	-0.337136
RNAewa_LIGrocs_with_names-2dock_mol1312	-29.395750	-28.804508	-0.591241	-0.591241
RNAewa_LIGrocs_with_names-2dock_mol1313	-30.878788	-29.220354	-1.658435	-1.658435
RNAewa_LIGrocs_with_names-2dock_mol1314	-33.997169	-32.846329	-1.150842	-1.150842
RNAewa_LIGrocs_with_names-2dock_mol1315	-29.271561	-29.178139	-0.093422	-0.093422
RNAewa_LIGrocs_with_names-2dock_mol1316	-33.143063	-32.381866	-0.761195	-0.761195
RNAewa_LIGrocs_with_names-2dock_mol1317	-31.451754	-30.288197	-1.163557	-1.163557
RNAewa_LIGrocs_with_names-2dock_mol1318	-43.113674	-40.169872	-2.943800	-2.943800
RNAewa_LIGrocs_with_names-2dock_mol1319	-35.809269	-32.312260	-3.497010	-3.497010
RNAewa_LIGrocs_with_names-2dock_mol1320	-28.567007	-26.484755	-2.082253	-2.082253
RNAewa_LIGrocs_with_names-2dock_mol1321	-34.551651	-33.698139	-0.853513	-0.853513
RNAewa_LIGrocs_with_names-2dock_mol1322	-25.199406	-25.321272	0.121867	0.121867
RNAewa_LIGrocs_with_names-2dock_mol1323	-32.047295	-29.911636	-2.135660	-2.135660
RNAewa_LIGrocs_with_names-2dock_mol1324	-32.559185	-31.349745	-1.209441	-1.209441
RNAewa_LIGrocs_with_names-2dock_mol1325	-45.769161	-44.642796	-1.126366	-1.126366
RNAewa_LIGrocs_with_names-2dock_mol1326	-47.777309	-43.906139	-3.871170	-3.871170
RNAewa_LIGrocs_with_names-2dock_mol1327	-33.109425	-31.952196	-1.157228	-1.157228
RNAewa_LIGrocs_with_names-2dock_mol1328	-34.125805	-32.713120	-1.412687	-1.412687
RNAewa_LIGrocs_with_names-2dock_mol1329	-31.203527	-30.441761	-0.761767	-0.761767
RNAewa_LIGrocs_with_names-2dock_mol1330	-27.455284	-26.416496	-1.038788	-1.038788
RNAewa_LIGrocs_with_names-2dock_mol1331	-32.557106	-31.746544	-0.810561	-0.810561
RNAewa_LIGrocs_with_names-2dock_mol1332	-31.971539	-30.971149	-1.000389	-1.000389
RNAewa_LIGrocs_with_names-2dock_mol1333	-32.190147	-30.029709	-2.160439	-2.160439
RNAewa_LIGrocs_with_names-2dock_mol1334	-27.962605	-27.241964	-0.720640	-0.720640
RNAewa_LIGrocs_with_names-2dock_mol1335	-38.494541	-36.649891	-1.844651	-1.844651
RNAewa_LIGrocs_with_names-2dock_mol1336	-30.927921	-30.061802	-0.866119	-0.866119
RNAewa_LIGrocs_with_names-2dock_mol1337	-31.717236	-29.995026	-1.722210	-1.722210
RNAewa_LIGrocs_with_names-2dock_mol1338	-34.575989	-33.555523	-1.020465	-1.020465
RNAewa_LIGrocs_with_names-2dock_mol1339	-29.499250	-29.159075	-0.340176	-0.340176
RNAewa_LIGrocs_with_names-2dock_mol1340	-30.470572	-28.896475	-1.574096	-1.574096
RNAewa_LIGrocs_with_names-2dock_mol1341	-44.620975	-42.967823	-1.653152	-1.653152
RNAewa_LIGrocs_with_names-2dock_mol1342	-37.473263	-36.709362	-0.763901	-0.763901
RNAewa_LIGrocs_with_names-2dock_mol1343	-27.008804	-26.132437	-0.876368	-0.876368
RNAewa_LIGrocs_with_names-2dock_mol1344	-31.110332	-29.225256	-1.885077	-1.885077
RNAewa_LIGrocs_with_names-2dock_mol1345	-31.752741	-29.965046	-1.787696	-1.787696
RNAewa_LIGrocs_with_names-2dock_mol1346	-27.244642	-26.630083	-0.614559	-0.614559
RNAewa_LIGrocs_with_names-2dock_mol1347	-34.262981	-32.115311	-2.147671	-2.147671
RNAewa_LIGrocs_with_names-2dock_mol1348	-29.678169	-28.637194	-1.040975	-1.040975
RNAewa_LIGrocs_with_names-2dock_mol1349	-45.424297	-44.104477	-1.319820	-1.319820
RNAewa_LIGrocs_with_names-2dock_mol1350	-30.380514	-29.759211	-0.621304	-0.621304
RNAewa_LIGrocs_with_names-2dock_mol1351	-28.394758	-27.310303	-1.084455	-1.084455
RNAewa_LIGrocs_with_names-2dock_mol1352	-34.283562	-32.754089	-1.529473	-1.529473
RNAewa_LIGrocs_with_names-2dock_mol1353	-27.855097	-27.753988	-0.101109	-0.101109
RNAewa_LIGrocs_with_names-2dock_mol1354	-34.051022	-32.592712	-1.458310	-1.458310
RNAewa_LIGrocs_with_names-2dock_mol1355	-43.810116	-40.486023	-3.324092	-3.324092
RNAewa_LIGrocs_with_names-2dock_mol1356	-46.190327	-43.299660	-2.890666	-2.890666
RNAewa_LIGrocs_with_names-2dock_mol1357	-31.894165	-30.655136	-1.239029	-1.239029
RNAewa_LIGrocs_with_names-2dock_mol1358	-32.084850	-30.703949	-1.380900	-1.380900
RNAewa_LIGrocs_with_names-2dock_mol1359	-35.570724	-36.316360	0.745637	0.745637
RNAewa_LIGrocs_with_names-2dock_mol1360	-33.370209	-33.811745	0.441537	0.441537
RNAewa_LIGrocs_with_names-2dock_mol1361	-27.697195	-26.419050	-1.278145	-1.278145
RNAewa_LIGrocs_with_names-2dock_mol1362	-30.057987	-28.011774	-2.046213	-2.046213
RNAewa_LIGrocs_with_names-2dock_mol1363	-33.136585	-32.530468	-0.606117	-0.606117
RNAewa_LIGrocs_with_names-2dock_mol1364	-36.542217	-35.108158	-1.434059	-1.434059
RNAewa_LIGrocs_with_names-2dock_mol1365	-30.806526	-29.130173	-1.676354	-1.676354
RNAewa_LIGrocs_with_names-2dock_mol1366	-31.405748	-29.720465	-1.685283	-1.685283
RNAewa_LIGrocs_with_names-2dock_mol1367	-30.036196	-29.760271	-0.275925	-0.275925
RNAewa_LIGrocs_with_names-2dock_mol1368	-32.125942	-31.783470	-0.342471	-0.342471
RNAewa_LIGrocs_with_names-2dock_mol1369	-28.083633	-27.256052	-0.827582	-0.827582
RNAewa_LIGrocs_with_names-2dock_mol1370	-37.481735	-35.249428	-2.232308	-2.232308
RNAewa_LIGrocs_with_names-2dock_mol1371	-29.215487	-27.825558	-1.389930	-1.389930
RNAewa_LIGrocs_with_names-2dock_mol1372	-30.636263	-30.137815	-0.498446	-0.498446
RNAewa_LIGrocs_with_names-2dock_mol1373	-30.002775	-28.964123	-1.038652	-1.038652
RNAewa_LIGrocs_with_names-2dock_mol1374	-36.460373	-35.992321	-0.468053	-0.468053
RNAewa_LIGrocs_with_names-2dock_mol1375	-29.699295	-28.819450	-0.879845	-0.879845
RNAewa_LIGrocs_with_names-2dock_mol1376	-33.530811	-32.979248	-0.551562	-0.551562
RNAewa_LIGrocs_with_names-2dock_mol1377	-42.301674	-40.839909	-1.461766	-1.461766
RNAewa_LIGrocs_with_names-2dock_mol1378	-27.915348	-27.610977	-0.304371	-0.304371
RNAewa_LIGrocs_with_names-2dock_mol1379	-27.809416	-27.429968	-0.379447	-0.379447
RNAewa_LIGrocs_with_names-2dock_mol1380	-29.809772	-29.429302	-0.380471	-0.380471
RNAewa_LIGrocs_with_names-2dock_mol1381	-32.589367	-32.245079	-0.344287	-0.344287
RNAewa_LIGrocs_with_names-2dock_mol1382	-25.523817	-25.238375	-0.285442	-0.285442
RNAewa_LIGrocs_with_names-2dock_mol1383	-31.882298	-30.932135	-0.950163	-0.950163
RNAewa_LIGrocs_with_names-2dock_mol1384	-37.185013	-39.209805	2.024790	2.024790
RNAewa_LIGrocs_with_names-2dock_mol1385	-32.479000	-31.136871	-1.342129	-1.342129
RNAewa_LIGrocs_with_names-2dock_mol1386	-26.316763	-24.834436	-1.482327	-1.482327
RNAewa_LIGrocs_with_names-2dock_mol1387	-30.379705	-29.706816	-0.672889	-0.672889
RNAewa_LIGrocs_with_names-2dock_mol1388	-29.741446	-30.018160	0.276714	0.276714
RNAewa_LIGrocs_with_names-2dock_mol1389	-33.767345	-33.117809	-0.649535	-0.649535
RNAewa_LIGrocs_with_names-2dock_mol1390	-34.741737	-32.288284	-2.453452	-2.453452
RNAewa_LIGrocs_with_names-2dock_mol1391	-40.828289	-38.300735	-2.527552	-2.527552
RNAewa_LIGrocs_with_names-2dock_mol1392	-32.026424	-31.449635	-0.576792	-0.576792
RNAewa_LIGrocs_with_names-2dock_mol1393	-21.907467	-21.713194	-0.194272	-0.194272
RNAewa_LIGrocs_with_names-2dock_mol1394	-36.890961	-34.202316	-2.688644	-2.688644
RNAewa_LIGrocs_with_names-2dock_mol1395	-30.243435	-30.092110	-0.151325	-0.151325
RNAewa_LIGrocs_with_names-2dock_mol1396	-48.566513	-48.244553	-0.321961	-0.321961
RNAewa_LIGrocs_with_names-2dock_mol1397	-32.585423	-29.309618	-3.275806	-3.275806
RNAewa_LIGrocs_with_names-2dock_mol1398	-33.484280	-32.857563	-0.626718	-0.626718
RNAewa_LIGrocs_with_names-2dock_mol1399	-35.144333	-32.835598	-2.308733	-2.308733
RNAewa_LIGrocs_with_names-2dock_mol1400	-26.681385	-25.336210	-1.345175	-1.345175
RNAewa_LIGrocs_with_names-2dock_mol1401	-36.366089	-35.666332	-0.699755	-0.699755
RNAewa_LIGrocs_with_names-2dock_mol1402	-30.611769	-29.880445	-0.731324	-0.731324
RNAewa_LIGrocs_with_names-2dock_mol1403	-33.838005	-34.113464	0.275460	0.275460
RNAewa_LIGrocs_with_names-2dock_mol1404	-28.663357	-27.851568	-0.811789	-0.811789
RNAewa_LIGrocs_with_names-2dock_mol1405	-28.486071	-27.889631	-0.596439	-0.596439
RNAewa_LIGrocs_with_names-2dock_mol1406	-35.238522	-35.083145	-0.155376	-0.155376
RNAewa_LIGrocs_with_names-2dock_mol1407	-45.443729	-43.791664	-1.652066	-1.652066
RNAewa_LIGrocs_with_names-2dock_mol1408	-33.076031	-31.111738	-1.964292	-1.964292
RNAewa_LIGrocs_with_names-2dock_mol1409	-46.554077	-44.937622	-1.616455	-1.616455
RNAewa_LIGrocs_with_names-2dock_mol1410	-26.943287	-27.191814	0.248527	0.248527
RNAewa_LIGrocs_with_names-2dock_mol1411	-51.415688	-49.794006	-1.621679	-1.621679
RNAewa_LIGrocs_with_names-2dock_mol1412	-31.354769	-31.045607	-0.309162	-0.309162
RNAewa_LIGrocs_with_names-2dock_mol1413	-34.564316	-33.274349	-1.289968	-1.289968
RNAewa_LIGrocs_with_names-2dock_mol1414	-28.900475	-26.365540	-2.534934	-2.534934
RNAewa_LIGrocs_with_names-2dock_mol1415	-48.879944	-49.554562	0.674616	0.674616
RNAewa_LIGrocs_with_names-2dock_mol1416	-31.400717	-28.968437	-2.432280	-2.432280
